rowid,SPCD,COUNTYCD,COUNT,FIA Code,Common Name,Genus,Species
521,317.0,165,43,317,silver maple,Acer,saccharinum
522,317.0,169,67,317,silver maple,Acer,saccharinum
523,317.0,171,219,317,silver maple,Acer,saccharinum
524,317.0,173,2,317,silver maple,Acer,saccharinum
525,318.0,001,5314,318,sugar maple,Acer,saccharum
526,318.0,003,4,318,sugar maple,Acer,saccharum
527,318.0,005,2599,318,sugar maple,Acer,saccharum
528,318.0,007,2226,318,sugar maple,Acer,saccharum
529,318.0,009,35,318,sugar maple,Acer,saccharum
530,318.0,013,135,318,sugar maple,Acer,saccharum
531,318.0,015,115,318,sugar maple,Acer,saccharum
532,318.0,017,1630,318,sugar maple,Acer,saccharum
533,318.0,019,86,318,sugar maple,Acer,saccharum
534,318.0,021,2507,318,sugar maple,Acer,saccharum
535,318.0,025,186,318,sugar maple,Acer,saccharum
536,318.0,027,137,318,sugar maple,Acer,saccharum
537,318.0,029,1804,318,sugar maple,Acer,saccharum
538,318.0,031,3462,318,sugar maple,Acer,saccharum
539,318.0,035,1258,318,sugar maple,Acer,saccharum
540,318.0,037,48,318,sugar maple,Acer,saccharum
541,318.0,039,74,318,sugar maple,Acer,saccharum
542,318.0,041,353,318,sugar maple,Acer,saccharum
543,318.0,045,435,318,sugar maple,Acer,saccharum
544,318.0,047,22,318,sugar maple,Acer,saccharum
545,318.0,049,49,318,sugar maple,Acer,saccharum
546,318.0,053,251,318,sugar maple,Acer,saccharum
547,318.0,055,173,318,sugar maple,Acer,saccharum
548,318.0,057,606,318,sugar maple,Acer,saccharum
549,318.0,059,43,318,sugar maple,Acer,saccharum
550,318.0,061,4848,318,sugar maple,Acer,saccharum
551,318.0,065,559,318,sugar maple,Acer,saccharum
552,318.0,067,1,318,sugar maple,Acer,saccharum
553,318.0,071,485,318,sugar maple,Acer,saccharum
554,318.0,075,5548,318,sugar maple,Acer,saccharum
555,318.0,079,155,318,sugar maple,Acer,saccharum
556,318.0,085,37,318,sugar maple,Acer,saccharum
557,318.0,087,758,318,sugar maple,Acer,saccharum
558,318.0,095,799,318,sugar maple,Acer,saccharum
559,318.0,097,255,318,sugar maple,Acer,saccharum
560,318.0,103,83,318,sugar maple,Acer,saccharum
561,318.0,107,4,318,sugar maple,Acer,saccharum
562,318.0,109,90,318,sugar maple,Acer,saccharum
563,318.0,111,990,318,sugar maple,Acer,saccharum
564,318.0,115,2259,318,sugar maple,Acer,saccharum
565,318.0,119,266,318,sugar maple,Acer,saccharum
566,318.0,121,30,318,sugar maple,Acer,saccharum
567,318.0,131,423,318,sugar maple,Acer,saccharum
568,318.0,135,2,318,sugar maple,Acer,saccharum
569,318.0,137,3862,318,sugar maple,Acer,saccharum
570,318.0,139,94,318,sugar maple,Acer,saccharum
571,318.0,143,85,318,sugar maple,Acer,saccharum
572,318.0,145,202,318,sugar maple,Acer,saccharum
573,318.0,153,261,318,sugar maple,Acer,saccharum
574,318.0,157,40,318,sugar maple,Acer,saccharum
575,318.0,159,17,318,sugar maple,Acer,saccharum
576,318.0,161,97,318,sugar maple,Acer,saccharum
577,318.0,163,1,318,sugar maple,Acer,saccharum
578,318.0,169,474,318,sugar maple,Acer,saccharum
579,318.0,171,137,318,sugar maple,Acer,saccharum
580,319.0,001,81,319,mountain maple,Acer,spicatum
581,319.0,005,29,319,mountain maple,Acer,spicatum
582,319.0,007,339,319,mountain maple,Acer,spicatum
583,319.0,017,117,319,mountain maple,Acer,spicatum
584,319.0,021,476,319,mountain maple,Acer,spicatum
585,319.0,029,40,319,mountain maple,Acer,spicatum
586,319.0,031,3046,319,mountain maple,Acer,spicatum
587,319.0,035,59,319,mountain maple,Acer,spicatum
588,319.0,037,1,319,mountain maple,Acer,spicatum
589,319.0,057,147,319,mountain maple,Acer,spicatum
590,319.0,061,823,319,mountain maple,Acer,spicatum
591,319.0,065,1,319,mountain maple,Acer,spicatum
592,319.0,071,298,319,mountain maple,Acer,spicatum
593,319.0,075,2439,319,mountain maple,Acer,spicatum
594,319.0,077,85,319,mountain maple,Acer,spicatum
595,319.0,087,22,319,mountain maple,Acer,spicatum
596,319.0,115,15,319,mountain maple,Acer,spicatum
597,319.0,135,15,319,mountain maple,Acer,spicatum
598,319.0,137,1907,319,mountain maple,Acer,spicatum
599,319.0,147,1,319,mountain maple,Acer,spicatum
600,320.0,025,2,320,Norway maple,Acer,platanoides
601,320.0,137,9,320,Norway maple,Acer,platanoides
602,341.0,017,1,341,ailanthus,Ailanthus,altissima
603,341.0,031,1,341,ailanthus,Ailanthus,altissima
604,356.0,001,79,356,serviceberry spp.,Amelanchier,spp.
605,356.0,003,35,356,serviceberry spp.,Amelanchier,spp.
606,356.0,005,28,356,serviceberry spp.,Amelanchier,spp.
607,356.0,007,74,356,serviceberry spp.,Amelanchier,spp.
608,356.0,009,3,356,serviceberry spp.,Amelanchier,spp.
609,356.0,017,5,356,serviceberry spp.,Amelanchier,spp.
610,356.0,021,25,356,serviceberry spp.,Amelanchier,spp.
611,356.0,025,6,356,serviceberry spp.,Amelanchier,spp.
612,356.0,029,11,356,serviceberry spp.,Amelanchier,spp.
613,356.0,031,111,356,serviceberry spp.,Amelanchier,spp.
614,356.0,035,57,356,serviceberry spp.,Amelanchier,spp.
615,356.0,041,3,356,serviceberry spp.,Amelanchier,spp.
616,356.0,057,12,356,serviceberry spp.,Amelanchier,spp.
617,356.0,059,12,356,serviceberry spp.,Amelanchier,spp.
618,356.0,061,80,356,serviceberry spp.,Amelanchier,spp.
619,356.0,065,9,356,serviceberry spp.,Amelanchier,spp.
620,356.0,069,4,356,serviceberry spp.,Amelanchier,spp.
621,356.0,071,85,356,serviceberry spp.,Amelanchier,spp.
622,356.0,075,160,356,serviceberry spp.,Amelanchier,spp.
623,356.0,077,39,356,serviceberry spp.,Amelanchier,spp.
624,356.0,087,15,356,serviceberry spp.,Amelanchier,spp.
625,356.0,089,2,356,serviceberry spp.,Amelanchier,spp.
626,356.0,095,2,356,serviceberry spp.,Amelanchier,spp.
627,356.0,097,12,356,serviceberry spp.,Amelanchier,spp.
628,356.0,111,9,356,serviceberry spp.,Amelanchier,spp.
629,356.0,113,9,356,serviceberry spp.,Amelanchier,spp.
630,356.0,115,98,356,serviceberry spp.,Amelanchier,spp.
631,356.0,119,2,356,serviceberry spp.,Amelanchier,spp.
632,356.0,121,2,356,serviceberry spp.,Amelanchier,spp.
633,356.0,135,57,356,serviceberry spp.,Amelanchier,spp.
634,356.0,137,148,356,serviceberry spp.,Amelanchier,spp.
635,356.0,141,3,356,serviceberry spp.,Amelanchier,spp.
636,356.0,145,5,356,serviceberry spp.,Amelanchier,spp.
637,356.0,153,8,356,serviceberry spp.,Amelanchier,spp.
638,356.0,157,6,356,serviceberry spp.,Amelanchier,spp.
639,356.0,159,6,356,serviceberry spp.,Amelanchier,spp.
640,356.0,161,1,356,serviceberry spp.,Amelanchier,spp.
641,357.0,003,2,357,common serviceberry,Amelanchier,arborea
642,357.0,007,2,357,common serviceberry,Amelanchier,arborea
643,357.0,031,2,357,common serviceberry,Amelanchier,arborea
644,357.0,057,2,357,common serviceberry,Amelanchier,arborea
645,357.0,137,1,357,common serviceberry,Amelanchier,arborea
646,371.0,001,387,371,yellow birch,Betula,alleghaniensis
647,371.0,003,12,371,yellow birch,Betula,alleghaniensis
648,371.0,005,18,371,yellow birch,Betula,alleghaniensis
649,371.0,007,9,371,yellow birch,Betula,alleghaniensis
650,371.0,017,90,371,yellow birch,Betula,alleghaniensis
651,371.0,021,89,371,yellow birch,Betula,alleghaniensis
652,371.0,025,18,371,yellow birch,Betula,alleghaniensis
653,371.0,029,3,371,yellow birch,Betula,alleghaniensis
654,371.0,031,359,371,yellow birch,Betula,alleghaniensis
655,371.0,035,113,371,yellow birch,Betula,alleghaniensis
656,371.0,055,2,371,yellow birch,Betula,alleghaniensis
657,371.0,057,3,371,yellow birch,Betula,alleghaniensis
658,371.0,061,472,371,yellow birch,Betula,alleghaniensis
659,371.0,065,52,371,yellow birch,Betula,alleghaniensis
660,371.0,071,30,371,yellow birch,Betula,alleghaniensis
661,371.0,075,832,371,yellow birch,Betula,alleghaniensis
662,371.0,077,2,371,yellow birch,Betula,alleghaniensis
663,371.0,095,98,371,yellow birch,Betula,alleghaniensis
664,371.0,115,37,371,yellow birch,Betula,alleghaniensis
665,371.0,137,559,371,yellow birch,Betula,alleghaniensis
666,371.0,143,21,371,yellow birch,Betula,alleghaniensis
667,371.0,145,85,371,yellow birch,Betula,alleghaniensis
668,371.0,153,89,371,yellow birch,Betula,alleghaniensis
669,372.0,025,5,372,sweet birch,Betula,lenta
670,373.0,025,2,373,river birch,Betula,nigra
671,373.0,061,2,373,river birch,Betula,nigra
672,373.0,157,5,373,river birch,Betula,nigra
673,373.0,163,4,373,river birch,Betula,nigra
674,373.0,169,2,373,river birch,Betula,nigra
675,375.0,001,4712,375,paper birch,Betula,papyrifera
676,375.0,003,196,375,paper birch,Betula,papyrifera
677,375.0,005,2338,375,paper birch,Betula,papyrifera
678,375.0,007,4362,375,paper birch,Betula,papyrifera
679,375.0,009,44,375,paper birch,Betula,papyrifera
680,375.0,013,14,375,paper birch,Betula,papyrifera
681,375.0,017,2728,375,paper birch,Betula,papyrifera
682,375.0,021,7556,375,paper birch,Betula,papyrifera
683,375.0,025,243,375,paper birch,Betula,papyrifera
684,375.0,027,1,375,paper birch,Betula,papyrifera
685,375.0,029,2118,375,paper birch,Betula,papyrifera
686,375.0,031,13014,375,paper birch,Betula,papyrifera
687,375.0,035,3172,375,paper birch,Betula,papyrifera
688,375.0,037,74,375,paper birch,Betula,papyrifera
689,375.0,041,42,375,paper birch,Betula,papyrifera
690,375.0,045,138,375,paper birch,Betula,papyrifera
691,375.0,049,183,375,paper birch,Betula,papyrifera
692,375.0,051,1,375,paper birch,Betula,papyrifera
693,375.0,053,21,375,paper birch,Betula,papyrifera
694,375.0,055,438,375,paper birch,Betula,papyrifera
695,375.0,057,2935,375,paper birch,Betula,papyrifera
696,375.0,059,214,375,paper birch,Betula,papyrifera
697,375.0,061,11839,375,paper birch,Betula,papyrifera
698,375.0,065,692,375,paper birch,Betula,papyrifera
699,375.0,071,7657,375,paper birch,Betula,papyrifera
700,375.0,075,14356,375,paper birch,Betula,papyrifera
701,375.0,077,2002,375,paper birch,Betula,papyrifera
702,375.0,087,312,375,paper birch,Betula,papyrifera
703,375.0,089,20,375,paper birch,Betula,papyrifera
704,375.0,095,658,375,paper birch,Betula,papyrifera
705,375.0,097,1060,375,paper birch,Betula,papyrifera
706,375.0,103,9,375,paper birch,Betula,papyrifera
707,375.0,107,7,375,paper birch,Betula,papyrifera
708,375.0,109,10,375,paper birch,Betula,papyrifera
709,375.0,111,545,375,paper birch,Betula,papyrifera
710,375.0,113,10,375,paper birch,Betula,papyrifera
711,375.0,115,4015,375,paper birch,Betula,papyrifera
712,375.0,119,65,375,paper birch,Betula,papyrifera
713,375.0,121,8,375,paper birch,Betula,papyrifera
714,375.0,135,723,375,paper birch,Betula,papyrifera
715,375.0,137,26997,375,paper birch,Betula,papyrifera
716,375.0,139,39,375,paper birch,Betula,papyrifera
717,375.0,141,68,375,paper birch,Betula,papyrifera
718,375.0,143,25,375,paper birch,Betula,papyrifera
719,375.0,145,220,375,paper birch,Betula,papyrifera
720,375.0,153,325,375,paper birch,Betula,papyrifera
721,375.0,157,309,375,paper birch,Betula,papyrifera
722,375.0,159,268,375,paper birch,Betula,papyrifera
723,375.0,163,167,375,paper birch,Betula,papyrifera
724,375.0,169,619,375,paper birch,Betula,papyrifera
725,375.0,171,12,375,paper birch,Betula,papyrifera
726,391.0,001,119,391,"American hornbeam, musclewood",Carpinus,caroliniana
727,391.0,005,222,391,"American hornbeam, musclewood",Carpinus,caroliniana
728,391.0,007,50,391,"American hornbeam, musclewood",Carpinus,caroliniana
729,391.0,017,14,391,"American hornbeam, musclewood",Carpinus,caroliniana
730,391.0,021,67,391,"American hornbeam, musclewood",Carpinus,caroliniana
731,391.0,025,2,391,"American hornbeam, musclewood",Carpinus,caroliniana
732,391.0,029,21,391,"American hornbeam, musclewood",Carpinus,caroliniana
733,391.0,035,31,391,"American hornbeam, musclewood",Carpinus,caroliniana
734,391.0,037,12,391,"American hornbeam, musclewood",Carpinus,caroliniana
735,391.0,045,3,391,"American hornbeam, musclewood",Carpinus,caroliniana
736,391.0,049,1,391,"American hornbeam, musclewood",Carpinus,caroliniana
737,391.0,055,3,391,"American hornbeam, musclewood",Carpinus,caroliniana
738,391.0,057,1,391,"American hornbeam, musclewood",Carpinus,caroliniana
739,391.0,061,9,391,"American hornbeam, musclewood",Carpinus,caroliniana
740,391.0,065,71,391,"American hornbeam, musclewood",Carpinus,caroliniana
741,391.0,071,2,391,"American hornbeam, musclewood",Carpinus,caroliniana
742,391.0,087,10,391,"American hornbeam, musclewood",Carpinus,caroliniana
743,391.0,091,1,391,"American hornbeam, musclewood",Carpinus,caroliniana
744,391.0,095,76,391,"American hornbeam, musclewood",Carpinus,caroliniana
745,391.0,097,29,391,"American hornbeam, musclewood",Carpinus,caroliniana
746,391.0,103,8,391,"American hornbeam, musclewood",Carpinus,caroliniana
747,391.0,111,8,391,"American hornbeam, musclewood",Carpinus,caroliniana
748,391.0,115,131,391,"American hornbeam, musclewood",Carpinus,caroliniana
749,391.0,119,12,391,"American hornbeam, musclewood",Carpinus,caroliniana
750,391.0,137,11,391,"American hornbeam, musclewood",Carpinus,caroliniana
751,391.0,145,12,391,"American hornbeam, musclewood",Carpinus,caroliniana
752,391.0,153,15,391,"American hornbeam, musclewood",Carpinus,caroliniana
753,391.0,159,47,391,"American hornbeam, musclewood",Carpinus,caroliniana
754,391.0,169,1,391,"American hornbeam, musclewood",Carpinus,caroliniana
755,402.0,001,29,402,bitternut hickory,Carya,cordiformis
756,402.0,013,16,402,bitternut hickory,Carya,cordiformis
757,402.0,019,5,402,bitternut hickory,Carya,cordiformis
758,402.0,025,36,402,bitternut hickory,Carya,cordiformis
759,402.0,035,10,402,bitternut hickory,Carya,cordiformis
760,402.0,037,20,402,bitternut hickory,Carya,cordiformis
761,402.0,039,10,402,bitternut hickory,Carya,cordiformis
762,402.0,043,8,402,bitternut hickory,Carya,cordiformis
763,402.0,045,128,402,bitternut hickory,Carya,cordiformis
764,402.0,049,140,402,bitternut hickory,Carya,cordiformis
765,402.0,053,24,402,bitternut hickory,Carya,cordiformis
766,402.0,055,114,402,bitternut hickory,Carya,cordiformis
767,402.0,059,22,402,bitternut hickory,Carya,cordiformis
768,402.0,063,4,402,bitternut hickory,Carya,cordiformis
769,402.0,065,19,402,bitternut hickory,Carya,cordiformis
770,402.0,079,11,402,bitternut hickory,Carya,cordiformis
771,402.0,085,5,402,bitternut hickory,Carya,cordiformis
772,402.0,093,5,402,bitternut hickory,Carya,cordiformis
773,402.0,095,20,402,bitternut hickory,Carya,cordiformis
774,402.0,099,9,402,bitternut hickory,Carya,cordiformis
775,402.0,103,23,402,bitternut hickory,Carya,cordiformis
776,402.0,109,158,402,bitternut hickory,Carya,cordiformis
777,402.0,115,75,402,bitternut hickory,Carya,cordiformis
778,402.0,131,27,402,bitternut hickory,Carya,cordiformis
779,402.0,139,34,402,bitternut hickory,Carya,cordiformis
780,402.0,143,34,402,bitternut hickory,Carya,cordiformis
781,402.0,147,5,402,bitternut hickory,Carya,cordiformis
782,402.0,157,60,402,bitternut hickory,Carya,cordiformis
783,402.0,161,3,402,bitternut hickory,Carya,cordiformis
784,402.0,163,24,402,bitternut hickory,Carya,cordiformis
785,402.0,169,142,402,bitternut hickory,Carya,cordiformis
786,402.0,171,6,402,bitternut hickory,Carya,cordiformis
787,407.0,043,1,407,shagbark hickory,Carya,ovata
788,407.0,045,75,407,shagbark hickory,Carya,ovata
789,407.0,049,1,407,shagbark hickory,Carya,ovata
790,407.0,055,966,407,shagbark hickory,Carya,ovata
791,407.0,099,2,407,shagbark hickory,Carya,ovata
792,407.0,103,6,407,shagbark hickory,Carya,ovata
793,407.0,109,7,407,shagbark hickory,Carya,ovata
794,407.0,131,3,407,shagbark hickory,Carya,ovata
795,407.0,139,2,407,shagbark hickory,Carya,ovata
796,407.0,157,5,407,shagbark hickory,Carya,ovata
797,407.0,169,474,407,shagbark hickory,Carya,ovata
798,462.0,001,2,462,hackberry,Celtis,occidentalis
799,462.0,003,4,462,hackberry,Celtis,occidentalis
800,462.0,007,3,462,hackberry,Celtis,occidentalis
801,462.0,011,8,462,hackberry,Celtis,occidentalis
802,462.0,013,128,462,hackberry,Celtis,occidentalis
803,462.0,015,10,462,hackberry,Celtis,occidentalis
804,462.0,019,20,462,hackberry,Celtis,occidentalis
805,462.0,023,3,462,hackberry,Celtis,occidentalis
806,462.0,025,2,462,hackberry,Celtis,occidentalis
807,462.0,027,5,462,hackberry,Celtis,occidentalis
808,462.0,033,4,462,hackberry,Celtis,occidentalis
809,462.0,037,32,462,hackberry,Celtis,occidentalis
810,462.0,039,10,462,hackberry,Celtis,occidentalis
811,462.0,041,1,462,hackberry,Celtis,occidentalis
812,462.0,043,59,462,hackberry,Celtis,occidentalis
813,462.0,045,106,462,hackberry,Celtis,occidentalis
814,462.0,047,8,462,hackberry,Celtis,occidentalis
815,462.0,049,162,462,hackberry,Celtis,occidentalis
816,462.0,053,17,462,hackberry,Celtis,occidentalis
817,462.0,055,342,462,hackberry,Celtis,occidentalis
818,462.0,059,17,462,hackberry,Celtis,occidentalis
819,462.0,063,10,462,hackberry,Celtis,occidentalis
820,462.0,067,78,462,hackberry,Celtis,occidentalis
821,462.0,073,77,462,hackberry,Celtis,occidentalis
822,462.0,079,29,462,hackberry,Celtis,occidentalis
823,462.0,085,49,462,hackberry,Celtis,occidentalis
824,462.0,091,19,462,hackberry,Celtis,occidentalis
825,462.0,093,44,462,hackberry,Celtis,occidentalis
826,462.0,095,1,462,hackberry,Celtis,occidentalis
827,462.0,097,3,462,hackberry,Celtis,occidentalis
828,462.0,101,40,462,hackberry,Celtis,occidentalis
829,462.0,103,56,462,hackberry,Celtis,occidentalis
830,462.0,107,1,462,hackberry,Celtis,occidentalis
831,462.0,109,59,462,hackberry,Celtis,occidentalis
832,462.0,111,12,462,hackberry,Celtis,occidentalis
833,462.0,119,11,462,hackberry,Celtis,occidentalis
834,462.0,127,5,462,hackberry,Celtis,occidentalis
835,462.0,129,19,462,hackberry,Celtis,occidentalis
836,462.0,131,47,462,hackberry,Celtis,occidentalis
837,462.0,139,7,462,hackberry,Celtis,occidentalis
838,462.0,141,5,462,hackberry,Celtis,occidentalis
839,462.0,143,6,462,hackberry,Celtis,occidentalis
840,462.0,145,37,462,hackberry,Celtis,occidentalis
841,462.0,147,3,462,hackberry,Celtis,occidentalis
842,462.0,149,13,462,hackberry,Celtis,occidentalis
843,462.0,151,119,462,hackberry,Celtis,occidentalis
844,462.0,157,186,462,hackberry,Celtis,occidentalis
845,462.0,161,7,462,hackberry,Celtis,occidentalis
846,462.0,163,10,462,hackberry,Celtis,occidentalis
847,462.0,165,1,462,hackberry,Celtis,occidentalis
848,462.0,169,204,462,hackberry,Celtis,occidentalis
849,462.0,171,40,462,hackberry,Celtis,occidentalis
850,462.0,173,38,462,hackberry,Celtis,occidentalis
851,491.0,013,2,491,flowering dogwood,Cornus,florida
852,491.0,037,2,491,flowering dogwood,Cornus,florida
853,500.0,001,11,500,hawthorn spp.,Crataegus,spp.
854,500.0,005,15,500,hawthorn spp.,Crataegus,spp.
855,500.0,007,3,500,hawthorn spp.,Crataegus,spp.
856,500.0,009,16,500,hawthorn spp.,Crataegus,spp.
857,500.0,017,4,500,hawthorn spp.,Crataegus,spp.
858,500.0,021,5,500,hawthorn spp.,Crataegus,spp.
859,500.0,027,5,500,hawthorn spp.,Crataegus,spp.
860,500.0,029,21,500,hawthorn spp.,Crataegus,spp.
861,500.0,035,18,500,hawthorn spp.,Crataegus,spp.
862,500.0,039,1,500,hawthorn spp.,Crataegus,spp.
863,500.0,041,1,500,hawthorn spp.,Crataegus,spp.
864,500.0,043,9,500,hawthorn spp.,Crataegus,spp.
865,500.0,045,14,500,hawthorn spp.,Crataegus,spp.
866,500.0,049,16,500,hawthorn spp.,Crataegus,spp.
867,500.0,051,6,500,hawthorn spp.,Crataegus,spp.
868,500.0,053,33,500,hawthorn spp.,Crataegus,spp.
869,500.0,055,22,500,hawthorn spp.,Crataegus,spp.
870,500.0,057,12,500,hawthorn spp.,Crataegus,spp.
871,500.0,059,20,500,hawthorn spp.,Crataegus,spp.
872,500.0,061,15,500,hawthorn spp.,Crataegus,spp.
873,500.0,063,15,500,hawthorn spp.,Crataegus,spp.
874,500.0,065,13,500,hawthorn spp.,Crataegus,spp.
875,500.0,071,6,500,hawthorn spp.,Crataegus,spp.
876,500.0,085,6,500,hawthorn spp.,Crataegus,spp.
877,500.0,087,4,500,hawthorn spp.,Crataegus,spp.
878,500.0,089,4,500,hawthorn spp.,Crataegus,spp.
879,500.0,091,48,500,hawthorn spp.,Crataegus,spp.
880,500.0,095,18,500,hawthorn spp.,Crataegus,spp.
881,500.0,097,4,500,hawthorn spp.,Crataegus,spp.
882,500.0,099,6,500,hawthorn spp.,Crataegus,spp.
883,500.0,107,16,500,hawthorn spp.,Crataegus,spp.
884,500.0,109,108,500,hawthorn spp.,Crataegus,spp.
885,500.0,111,42,500,hawthorn spp.,Crataegus,spp.
886,500.0,115,15,500,hawthorn spp.,Crataegus,spp.
887,500.0,119,12,500,hawthorn spp.,Crataegus,spp.
888,500.0,125,4,500,hawthorn spp.,Crataegus,spp.
889,500.0,131,2,500,hawthorn spp.,Crataegus,spp.
890,500.0,135,11,500,hawthorn spp.,Crataegus,spp.
891,500.0,137,12,500,hawthorn spp.,Crataegus,spp.
892,500.0,141,1,500,hawthorn spp.,Crataegus,spp.
893,500.0,145,5,500,hawthorn spp.,Crataegus,spp.
894,500.0,147,2,500,hawthorn spp.,Crataegus,spp.
895,500.0,153,31,500,hawthorn spp.,Crataegus,spp.
896,500.0,157,2,500,hawthorn spp.,Crataegus,spp.
897,500.0,159,26,500,hawthorn spp.,Crataegus,spp.
898,500.0,161,2,500,hawthorn spp.,Crataegus,spp.
899,500.0,165,68,500,hawthorn spp.,Crataegus,spp.
900,500.0,169,25,500,hawthorn spp.,Crataegus,spp.
901,501.0,137,1,501,cockspur hawthorn,Crataegus,crus-galli
902,531.0,139,1,531,American beech,Fagus,grandifolia
903,541.0,001,14,541,white ash,Fraxinus,americana
904,541.0,003,4,541,white ash,Fraxinus,americana
905,541.0,009,10,541,white ash,Fraxinus,americana
906,541.0,013,6,541,white ash,Fraxinus,americana
907,541.0,021,21,541,white ash,Fraxinus,americana
908,541.0,029,2,541,white ash,Fraxinus,americana
909,541.0,031,1,541,white ash,Fraxinus,americana
910,541.0,035,5,541,white ash,Fraxinus,americana
911,541.0,037,2,541,white ash,Fraxinus,americana
912,541.0,039,7,541,white ash,Fraxinus,americana
913,541.0,045,64,541,white ash,Fraxinus,americana
914,541.0,049,15,541,white ash,Fraxinus,americana
915,541.0,051,1,541,white ash,Fraxinus,americana
916,541.0,053,4,541,white ash,Fraxinus,americana
917,541.0,055,48,541,white ash,Fraxinus,americana
918,541.0,059,2,541,white ash,Fraxinus,americana
919,541.0,061,3,541,white ash,Fraxinus,americana
920,541.0,065,13,541,white ash,Fraxinus,americana
921,541.0,071,5,541,white ash,Fraxinus,americana
922,541.0,081,12,541,white ash,Fraxinus,americana
923,541.0,091,14,541,white ash,Fraxinus,americana
924,541.0,095,4,541,white ash,Fraxinus,americana
925,541.0,097,7,541,white ash,Fraxinus,americana
926,541.0,099,2,541,white ash,Fraxinus,americana
927,541.0,103,4,541,white ash,Fraxinus,americana
928,541.0,109,40,541,white ash,Fraxinus,americana
929,541.0,111,1,541,white ash,Fraxinus,americana
930,541.0,115,30,541,white ash,Fraxinus,americana
931,541.0,131,3,541,white ash,Fraxinus,americana
932,541.0,137,1,541,white ash,Fraxinus,americana
933,541.0,143,1,541,white ash,Fraxinus,americana
934,541.0,145,4,541,white ash,Fraxinus,americana
935,541.0,157,21,541,white ash,Fraxinus,americana
936,541.0,159,5,541,white ash,Fraxinus,americana
937,541.0,161,5,541,white ash,Fraxinus,americana
938,541.0,163,12,541,white ash,Fraxinus,americana
939,541.0,169,4,541,white ash,Fraxinus,americana
940,541.0,171,1,541,white ash,Fraxinus,americana
941,543.0,001,8105,543,black ash,Fraxinus,nigra
942,543.0,003,67,543,black ash,Fraxinus,nigra
943,543.0,005,1255,543,black ash,Fraxinus,nigra
944,543.0,007,7134,543,black ash,Fraxinus,nigra
945,543.0,009,152,543,black ash,Fraxinus,nigra
946,543.0,011,9,543,black ash,Fraxinus,nigra
947,543.0,013,16,543,black ash,Fraxinus,nigra
948,543.0,015,4,543,black ash,Fraxinus,nigra
949,543.0,017,3466,543,black ash,Fraxinus,nigra
950,543.0,019,5,543,black ash,Fraxinus,nigra
951,543.0,021,4719,543,black ash,Fraxinus,nigra
952,543.0,025,323,543,black ash,Fraxinus,nigra
953,543.0,027,7,543,black ash,Fraxinus,nigra
954,543.0,029,1951,543,black ash,Fraxinus,nigra
955,543.0,031,1608,543,black ash,Fraxinus,nigra
956,543.0,035,1921,543,black ash,Fraxinus,nigra
957,543.0,037,2,543,black ash,Fraxinus,nigra
958,543.0,039,20,543,black ash,Fraxinus,nigra
959,543.0,041,172,543,black ash,Fraxinus,nigra
960,543.0,045,35,543,black ash,Fraxinus,nigra
961,543.0,049,95,543,black ash,Fraxinus,nigra
962,543.0,051,2,543,black ash,Fraxinus,nigra
963,543.0,053,34,543,black ash,Fraxinus,nigra
964,543.0,055,19,543,black ash,Fraxinus,nigra
965,543.0,057,566,543,black ash,Fraxinus,nigra
966,543.0,059,404,543,black ash,Fraxinus,nigra
967,543.0,061,11718,543,black ash,Fraxinus,nigra
968,543.0,065,1065,543,black ash,Fraxinus,nigra
969,543.0,067,12,543,black ash,Fraxinus,nigra
970,543.0,069,110,543,black ash,Fraxinus,nigra
971,543.0,071,12390,543,black ash,Fraxinus,nigra
972,543.0,075,3635,543,black ash,Fraxinus,nigra
973,543.0,077,1858,543,black ash,Fraxinus,nigra
974,543.0,079,3,543,black ash,Fraxinus,nigra
975,543.0,087,647,543,black ash,Fraxinus,nigra
976,543.0,089,320,543,black ash,Fraxinus,nigra
977,543.0,095,1792,543,black ash,Fraxinus,nigra
978,543.0,097,684,543,black ash,Fraxinus,nigra
979,543.0,103,2,543,black ash,Fraxinus,nigra
980,543.0,107,46,543,black ash,Fraxinus,nigra
981,543.0,109,32,543,black ash,Fraxinus,nigra
982,543.0,111,875,543,black ash,Fraxinus,nigra
983,543.0,113,25,543,black ash,Fraxinus,nigra
984,543.0,115,2412,543,black ash,Fraxinus,nigra
985,543.0,119,153,543,black ash,Fraxinus,nigra
986,543.0,121,21,543,black ash,Fraxinus,nigra
987,543.0,125,1,543,black ash,Fraxinus,nigra
988,543.0,127,3,543,black ash,Fraxinus,nigra
989,543.0,131,12,543,black ash,Fraxinus,nigra
990,543.0,135,1098,543,black ash,Fraxinus,nigra
991,543.0,137,13505,543,black ash,Fraxinus,nigra
992,543.0,139,4,543,black ash,Fraxinus,nigra
993,543.0,141,15,543,black ash,Fraxinus,nigra
994,543.0,143,19,543,black ash,Fraxinus,nigra
995,543.0,145,376,543,black ash,Fraxinus,nigra
996,543.0,149,18,543,black ash,Fraxinus,nigra
997,543.0,151,2,543,black ash,Fraxinus,nigra
998,543.0,153,550,543,black ash,Fraxinus,nigra
999,543.0,157,46,543,black ash,Fraxinus,nigra
1000,543.0,159,276,543,black ash,Fraxinus,nigra
1001,543.0,161,6,543,black ash,Fraxinus,nigra
1002,543.0,163,27,543,black ash,Fraxinus,nigra
